-0.7367548309,0.1789240945,0.7889361814,-0.6413302688,0.3206999552,-0.3152942553,-0.6975917018,0.3760776139,0.8691412114,-0.3225311619,-0.2837351486,0.5575324458,-0.2728836696,-0.2184165598,0.4604345016,-0.1044588494,-0.6943453076,0.7539646003,0.8339794739,-0.5206954068,0.5295791163,0.1540548166,0.8834393789,-0.3444770153,0.758590354,0.4089195648,0.2572966073,-0.4459288229,-0.912908165,-0.7787291741,0.9633827749,-0.04922688289,-0.9869498146,0.4576861926,-0.1513774317,0.1602074603,-0.8599850643,-0.5937541321,-0.4244091707,0.9346797802,0.3127493205,-0.3927395068,-0.1120648934,-0.8088006573,0.3857514236,-0.6622818254,0.03679624856,0.7965024526,-0.3147256152,0.2695314376,0.382935281,0.6108666562,-0.8507191004,0.8236165535,0.3943551843,0.5246638044,-0.8839033915,0.3062936597,-0.4732173772,0.3173024708,-0.2186452085,-0.9585537014,0.8044536426,0.8264143421,0.4541522401,0.4013345407,0.3112256971,0.1358408592,-0.08283458079,0.8909065442,-0.7428846541,-0.725818735,0.4318031273,0.254909613,0.8029406568,0.2613649776,-0.771699143,0.9540512866,-0.5941759821,0.2489145111,-0.3180106404,-0.7040821902,0.09089033176,0.9702692947,-0.1992013342,-0.9916928287,0.7595725928,0.7507423851,0.1353869437,0.1070896481,0.4125163432,0.9223866802,0.772110742,-0.4623399536,-0.004848796637,-0.3527509539,-0.3196170143,-0.7414996664,0.4665766816,-0.1268053239
0.3597915667,0.1873230361,0.647487475,0.429687065,-0.5313195552,0.7447208293,-0.5795586868,0.1166119152,0.9147230397,0.6071984788,0.9358507587,0.04743633391,-0.2506543387,-0.2790810183,-0.3803416425,-0.5213017188,-0.8683125476,-0.370553562,-0.01626692958,0.891023355,0.6141103496,0.7332233729,0.507603087,-0.8174291991,0.05010188915,-0.774528032,-0.8097804257,-0.5059881814,0.5367412472,-0.8613376636,0.763022666,0.4048477172,-0.02227369017,0.1876440654,0.01066050065,0.02407836615,0.08928965986,0.90999064,0.1632887437,-0.1560664473,-0.02984269232,0.9810584724,-0.09554232211,-0.8664149746,0.7180332736,0.5207166765,-0.8188293451,-0.8795426716,-0.001078669522,-0.2893434357,0.7077773751,-0.7600384844,0.9619228486,-0.894358333,0.8229415092,-0.6698232067,0.4409780619,-0.3509859486,0.1890028289,-0.1937906274,0.9963462674,-0.4077751358,-0.2843701553,0.5696607546,0.02244824324,-0.7298899571,0.04473834494,0.6918406562,0.8850228083,-0.001914169819,-0.04877064726,0.7550625279,-0.1506228464,0.2343910529,0.0941774678,0.1445640425,0.4228390862,0.5899573724,-0.3043208744,0.5542963428,-0.3416531479,-0.7295593687,0.9296484071,0.5030301233,0.9524407984,-0.9005993861,-0.9295734095,-0.2470701696,0.9197496662,0.398568557,-0.2188518453,-0.8190510619,0.03739098974,0.690596037,0.3143865207,0.8741047384,-0.07346487912,0.4416310975,0.8526787049,-0.997108065
0.3747087484,-0.1244786957,-0.2658925018,0.3727985685,0.5012432254,-0.7316045489,-0.1118024874,0.4620913998,0.8296001655,0.071830218,-0.5500407075,0.2247393585,0.4541360286,0.7147603692,-0.7750054271,0.9705488789,-0.0248060355,0.9987436074,-0.5538470985,-0.7697137142,0.425240851,0.6281460296,0.09230883889,0.6717662176,-0.9799051285,0.6062656846,0.932406409,-0.1464111022,0.2431166143,0.9803651716,-0.5870036243,0.8864106634,-0.4934335697,0.7330384025,0.5250687148,0.9173367964,0.4331565412,-0.5057118651,0.8660628333,-0.2387724475,-0.3378432638,0.1881454631,-0.7444862585,0.9734128047,-0.9917604156,0.729614481,0.4678726507,0.1915121339,-0.2124214001,-0.5478205815,0.913617637,-0.3302380043,0.1745428314,-0.9269364737,-0.5701525587,-0.4125463544,-0.4363428481,-0.3071162343,0.7341315906,0.9337888795,0.08532758536,0.5782962738,-0.4495339549,-0.4453359227,0.6601576964,-0.709317073,-0.06623735285,0.2925957111,-0.7244884078,-0.8991188244,0.899379368,0.05920385477,0.5293054678,-0.4305878193,0.1067749151,-0.849626366,-0.09016016893,0.6736167637,0.05145119905,-0.8525831044,-0.233189438,-0.07243955164,-0.01307625416,-0.6567397676,0.4774666523,0.5675226734,-0.3714610557,-0.2091116411,-0.07678984274,-0.9346617721,-0.4164642889,-0.208025077,-0.9342387534,-0.01618755978,0.4068257508,-0.0731638179,-0.851659255,-0.4971166162,-0.8004536522,-0.4274546107
0.8461494531,-0.1778397367,-0.2524830676,0.2642502796,-0.4482475596,-0.915083288,-0.6606916398,0.2254373665,-0.09519588514,-0.529425881,0.6087133774,0.9260911674,0.6618784966,-0.3328392492,0.01398309898,0.6233999513,0.05099670538,-0.937812299,-0.1037260305,0.4978603816,-0.1332278636,-0.3201666777,0.4523270992,0.2183398646,-0.2640777297,0.1442840019,-0.5885202807,-0.4471441574,-0.7807769952,-0.2364710064,0.7246872851,0.9875356922,0.7148109599,0.2048628791,-0.8466874553,-0.7755759895,0.4890663869,-0.8271992682,-0.7119839872,0.8995062022,0.5851377055,-0.997935221,-0.7668396302,-0.1044780613,0.8454970299,-0.8572457294,0.9597195455,0.2198438982,-0.1662564924,-0.8582362478,-0.8402383845,-0.4240990919,0.0522005213,-0.08603246134,0.3281518611,0.4773273874,0.5256798446,-0.1513583494,-0.2477982809,0.03722509024,0.558114405,0.6110478003,0.1075665068,0.4106242713,0.267589716,-0.623943674,-0.5612265699,-0.7235628537,0.3666317331,-0.3298607987,0.4453390141,-0.2841026806,-0.4215629796,0.00001645086998,-0.8004857796,-0.6223168173,-0.9339403611,0.01069282078,-0.3107277856,-0.08437339612,-0.699602946,0.04257502266,0.9102329876,-0.6568899732,-0.09585495387,-0.3531880954,-0.3772028978,0.1689600999,-0.8172791728,-0.1300454278,0.3458380637,0.9628471392,-0.7105195862,0.9334849347,0.6758818417,0.343904671,-0.7286146561,-0.689283995,0.6007801229,0.2944850402
-0.3973981451,0.1430187171,-0.8805389001,0.1716707635,0.2373426773,0.4392842895,0.1844212719,-0.1776357215,-0.3004079034,-0.4330156937,0.7511983469,-0.1965173159,-0.72382012,0.1701426378,0.5491439009,0.8669854344,-0.008999097005,0.8389881143,0.08039391852,-0.4098324077,0.7120029652,-0.3919914429,0.309010741,0.31485441,-0.5211047364,0.6735806483,0.5198508997,-0.5951654712,0.938356626,-0.400696539,-0.09321036496,0.2390744366,0.6348519846,0.7166154485,-0.4074884496,0.32895773,-0.1710072667,0.4302292355,0.9871550461,-0.5190021254,0.5017053284,-0.2976292241,-0.3393233564,0.02217493881,-0.7486998101,0.1167629857,-0.7661216346,0.7632499069,0.9018618163,0.6127464559,-0.8143793969,-0.4038853512,-0.1847920851,0.2318840887,-0.07117941985,-0.595563201,-0.8650050252,0.0338484138,0.02541425809,0.3125637519,-0.5096256164,0.7153444951,-0.009461308389,0.2058514668,-0.9520674281,-0.594726528,0.7787684451,0.9262886471,0.2244757523,-0.3887040568,0.7503193987,-0.4195117933,0.8595487224,0.3574066902,0.6827104091,0.9928223098,-0.8045950656,0.1790858179,0.2234514533,0.4946799989,0.6234731244,0.832044133,-0.9280942291,-0.03847059116,-0.1698056725,0.3225346179,0.1335503068,0.2926698956,0.7114305062,-0.8183469077,-0.09256143419,0.3742624939,0.2234749603,-0.2169927451,-0.5522534131,-0.02557007957,-0.7999777052,-0.05741733589,-0.6171382824,-0.01007864495
-0.9117161194,-0.9584089257,0.6805517427,-0.00296096412,0.5437631798,-0.5224631005,-0.8846695629,0.155228203,-0.1279670753,0.3756922993,-0.2757874094,0.1699337378,0.4171850472,0.1826233268,-0.07036856826,0.2420313556,0.170451152,0.01536445795,0.4633678139,-0.2856571801,0.1088209431,0.4542890789,-0.2570802847,0.4714493767,0.07231305674,0.8446804811,-0.0681814459,0.05721925619,0.3498810777,0.1114569605,-0.4420237535,-0.05483094618,-0.4322340115,-0.4065387595,0.2692261891,-0.5700180784,0.9604341419,-0.5318251928,0.07279846881,-0.7957914494,-0.3469318674,0.9646731835,0.2355485875,0.8423790702,-0.8040943063,0.752089324,-0.08566378041,-0.8645404784,0.2645505568,-0.3571928665,-0.4589708871,-0.4982134857,0.1767065431,-0.9359416643,-0.9958140682,0.5463196599,0.6746150494,-0.3714485063,-0.2504511554,0.2482528283,-0.7161965251,0.5742125328,-0.9359448369,-0.7722713832,0.4825808797,0.8450713418,0.01315645602,0.07560432371,0.9030449833,0.1497805413,-0.2311899974,-0.1740801497,-0.1668073887,-0.538793063,0.3955868263,-0.6910782209,0.401054225,-0.890011377,-0.4450816393,0.3432006714,-0.004398811673,0.8769034094,0.04258152976,-0.4912981357,0.7155018796,0.3033486416,0.5921009001,-0.4119267898,-0.06436801044,0.8161844235,-0.0431763342,0.6720158822,-0.557428445,0.2026457345,-0.07399737054,0.3950087028,-0.985849611,0.4729824945,0.6352992934,0.8009775925
0.8044298457,0.212938954,-0.7003023514,-0.06581257913,0.4443396321,0.15513787,-0.6731017231,-0.591166382,-0.6204860635,-0.1121130124,0.6618389777,0.9315172538,0.6407013159,0.3718792968,0.1680669395,-0.9660121145,0.9784490217,-0.7502883895,0.8692668394,0.119242745,0.09259269901,-0.1899016977,0.9543246029,-0.6677261739,0.548408209,-0.09188858811,-0.4081126001,0.737457667,-0.1048876327,0.1447302945,0.8054573477,0.8177853537,-0.5112730741,-0.8265619829,0.9276341022,0.4068334864,0.5701470069,0.128554305,-0.5177991816,-0.1774193997,-0.7394145044,-0.1405521931,-0.2646750168,0.1928757484,0.3103917772,-0.09327554517,-0.3877753506,0.7455697106,0.6735706032,0.9709408963,0.1932277936,-0.8179780341,0.2791571708,-0.9986548393,-0.4167684878,0.1609002116,0.7319300205,0.9716008349,0.591145554,-0.6101079547,-0.9012259669,-0.0885971498,-0.6390175187,-0.1438486654,-0.5766684366,-0.1726533728,0.8638354241,0.3220052082,-0.8395900584,-0.2266335152,-0.009937908736,0.3706509394,-0.6670600811,0.5205099252,-0.1264274524,-0.9927253677,-0.1118907126,-0.9722299373,0.03519476722,-0.895773149,-0.5343770423,-0.7698497437,-0.05032748756,-0.175406362,-0.4101307373,0.537088193,0.7209257491,-0.4332950098,-0.8408992323,-0.1261798875,0.6927838642,0.9428243616,0.02856485365,-0.8997810588,0.02747880174,0.8384677044,0.4708493647,-0.7939071029,0.5517639393,0.6945029033
0.3455344337,-0.1911149466,0.5006029228,0.8123833239,-0.07842823414,-0.8308339541,-0.8190501707,-0.2964274367,-0.5303605111,0.1912670273,0.03322112962,-0.7125789507,0.9780491729,-0.3091482894,0.0856377871,-0.9125422913,0.6446102321,-0.4118201605,-0.6233067152,-0.5157374016,-0.8418158117,-0.3747320403,-0.4364171579,-0.4462086416,0.2074899102,-0.2928938148,0.6395057279,-0.946776876,0.1410492754,0.03154230401,0.450331651,0.7121082698,-0.7490098295,0.7993988297,-0.4687997761,0.1447949019,-0.2352476306,0.4858406074,-0.3237996029,0.4208164212,-0.6974298737,0.4059641685,0.6093546253,0.6131249138,-0.7050675508,-0.3779663194,-0.8572885352,0.4897594322,-0.3469484064,0.1167399368,-0.7125721995,0.9227399311,-0.1533026516,-0.4036858723,-0.07370011767,-0.4413178236,0.4675828843,0.2892791523,0.8612812722,-0.1711691075,0.3428168689,0.6710757272,0.3171030361,0.4719122032,0.3117637917,-0.8282468152,-0.6878097785,0.4014095112,-0.1090171945,0.6133680522,0.700646274,-0.0304304054,-0.7742559191,-0.6243137078,-0.8558438616,0.4636495174,-0.03705112945,0.1032390442,0.7902356802,-0.9843824085,0.979108311,-0.8562661252,0.01333381886,0.01472476926,0.2583636007,-0.1527226652,-0.7821277358,0.5830664516,0.6393591696,0.3578173675,0.4073850324,0.7074569817,0.6361072843,-0.4073324483,-0.008501437467,0.2166432455,0.08681192255,-0.2670719611,-0.8674284815,0.9510857687
-0.004053039827,-0.2629290143,0.8263908972,-0.8067599921,0.6087125315,0.141912272,-0.1336002623,0.7094728088,-0.5066790727,0.7296433484,0.8585097658,0.6004524303,0.2053919975,-0.4834493577,0.5336298426,0.5650535895,-0.02993418088,-0.04149655664,-0.2523794512,-0.8464776396,-0.2587309484,-0.7297564104,-0.2365386003,0.1188483472,-0.01610158933,0.3199640487,0.6779973806,0.07099553514,0.5735143915,0.6876160445,-0.8142916585,-0.7031548635,-0.680535039,-0.8351618373,0.2645225642,0.8294081548,0.7911881819,0.2263532858,0.8237759328,0.6330676435,-0.6362296682,0.8171328796,0.8719936176,0.1173140085,-0.3023360561,-0.8234189711,-0.6577484691,-0.900360023,0.2287994915,0.3604437035,-0.6445485829,0.8089648508,0.669150805,-0.3768980528,-0.5930774353,0.5541608583,-0.9958559514,0.8873611065,0.7293408258,0.2779569434,-0.9778727221,-0.8441994013,0.9150334665,0.3747002043,0.0224459608,0.9072026606,-0.2266827705,-0.1288445028,0.02249822826,-0.726469237,-0.6464055392,0.352730001,0.5204711683,-0.8926171686,0.08251070964,-0.1367898806,0.6692883339,0.926795775,-0.9564453256,0.4143024496,-0.4213741801,0.1637326769,0.5700609622,0.7119737916,-0.614316112,-0.8554641844,-0.4723481103,0.2397875047,0.7217270497,-0.2049173738,-0.07026469636,-0.06486269219,0.2502360856,-0.8096657797,-0.1402483994,0.3524826221,-0.9361585048,-0.2425798505,0.06644187543,0.4283922162
0.901037572,-0.806645244,0.05348788574,0.7464070014,0.38000329,-0.02706469925,0.002451176284,0.5454345407,-0.2543147727,0.6993234608,-0.5519814947,-0.3764071437,-0.01237511237,-0.5107335345,0.2671377809,0.7601219213,0.6098419353,-0.9131337046,0.2487066916,-0.6888133904,-0.1795876262,0.4642585654,0.2780554797,0.2310964041,-0.5427911353,0.2945163079,-0.9994578259,0.9286713676,0.5775984594,-0.1284532478,-0.2788424969,-0.9108143145,0.313721891,0.8037019017,-0.7478857194,-0.1244749822,0.3313050968,0.1222776788,-0.562024979,0.7678951456,0.0287839392,0.3230289985,-0.8320513128,0.709624365,-0.5251512251,0.2982809183,-0.1724339273,-0.8026968693,0.006345997169,-0.8808298958,0.3470216584,0.4867097232,0.3948002729,0.1920031397,-0.7289525528,0.1816721648,-0.461350719,0.4396716818,0.6052628856,0.1312208426,0.7496123616,-0.1514825517,-0.4134777207,0.7810884159,-0.1245591624,0.9729934504,-0.02013939707,-0.09118202361,-0.2623730834,-0.1950795168,0.02221524304,-0.98255801,0.6614758297,0.7910915071,-0.2868195383,-0.4291004223,-0.7627254385,-0.2775704229,-0.2043712242,0.7250605754,0.8751176073,0.7198577129,0.474111796,0.2414300304,0.2022792747,-0.3935072071,-0.3134681573,0.8663087858,0.9008497821,-0.4172717031,0.5746524196,-0.3836111126,-0.8053196851,0.3102239792,-0.308405338,-0.8675338441,0.8685112147,0.2627737191,-0.5604542797,0.5461552452
